Critérios;;Pilar;;;;;;;;DirX;;;;;DirY;;;;;Esforços topo;;;Esforços base;;;Resultados;
Norma;fck;Pe direito;largura;Altura;Ângulo;Cobrimento;Cx;Cy;Altura fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;N;Mx;My;N;Mx;My;As;Sd/Rd
6;65;220;35;255;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2438;2675;1569;2438;-462;1146;196,3;
6;65;215;15;60;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;63;67;113;63;-78;-154;6,3;
6;65;265;30;70;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;113;-94;-201;113;135;-255;9,8;
6;65;315;30;200;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1407;-2099;-545;1407;370;336;88,4;
6;65;280;50;285;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-855;-3173;-1271;-855;-7670;-3934;0;
6;65;245;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;59;13;-4;59;5;-1;4,7;
6;65;320;20;20;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;39;6;8;39;8;-5;3,1;
6;65;225;30;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;40;-5;3;40;5;5;3,1;
6;65;325;15;140;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;190;268;-456;190;-26;15;11;
6;65;395;40;290;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;3134;4386;-3860;3134;1241;-5949;235,6;
6;65;280;15;285;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1384;-691;1906;1384;-1563;-470;0;
6;65;300;20;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;622;-66;86;622;-35;-139;117,8;
6;65;255;30;330;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1670;5766;4986;1670;-981;5797;88;
6;65;380;15;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;276;-205;389;276;159;37;0;
6;65;315;50;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-45;2;21;-45;0;-4;0;
6;65;405;15;100;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;18;-118;123;18;-31;37;7,9;
6;65;290;25;160;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;301;215;-685;301;-1063;-140;15,7;
6;65;310;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;72;16;-8;72;13;1;4,7;
6;65;385;50;205;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;190;2573;-2182;190;-787;686;40,2;
6;65;210;15;110;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;559;44;166;559;-484;-139;0;
6;65;300;20;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;96;6;0;96;0;-6;0;
6;65;175;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-10;-2;-2;-10;0;-5;12,6;
6;65;175;45;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;163;17;-5;163;-10;14;32,2;
6;65;305;25;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;146;1;1;146;1;-3;0;
6;65;250;35;80;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;240;328;-178;240;-54;144;12,3;
6;65;280;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;88;-5;-3;88;-12;-7;0;
6;65;285;50;260;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1220;-4072;-893;1220;-481;-104;58,9;
6;65;330;35;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;61;3;-11;61;5;5;12,3;
6;65;225;20;125;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;522;-322;-140;522;-315;-545;31,9;
6;65;250;15;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;35;1;3;35;-4;-9;0;
6;65;290;50;15;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;212;-2;-10;212;-4;-39;0;
6;65;300;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;70;6;-5;70;-5;2;0;
6;65;280;50;130;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;321;-746;336;321;1343;-312;28,1;
6;65;290;20;40;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;138;4;-6;138;48;-11;7,4;
6;65;270;30;480;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;665;8435;6441;665;6782;-19385;58,9;
6;65;225;25;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-6;-3;-2;-6;10;4;8;
6;65;320;25;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;146;4;-4;146;-6;-10;0;
6;65;300;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;10;6;-12;10;2;10;3,1;
6;65;245;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;34;2;7;34;-7;3;9,8;
6;65;320;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;243;21;-9;243;10;21;0;
6;35;330;25;125;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;639;607;373;639;-114;626;0;
6;35;235;25;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;75;-3;9;75;3;-4;0;
6;35;195;40;290;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1362;-5503;-1947;1362;-4106;-873;64,3;
6;35;255;50;90;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-270;452;409;-270;371;419;206,2;
6;35;195;35;40;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;217;32;78;217;-31;-26;18,8;
6;35;230;50;200;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2518;998;1040;2518;-974;568;0;
6;35;315;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;89;-12;-7;89;-8;-9;32,2;
6;35;300;30;270;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1050;2250;-439;1050;1094;990;51,5;
6;35;250;40;215;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;332;-971;2157;332;-1446;1455;34,4;
6;35;315;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;180;6;-5;180;3;11;0;
6;35;285;20;210;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;67;-1253;317;67;922;3269;31,9;
6;35;305;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;111;-8;13;111;-2;6;0;
6;35;270;30;110;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;255;-78;363;255;-61;273;14,7;
6;35;200;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;40;-17;3;40;5;-11;4,7;
6;35;250;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;47;5;-10;47;6;-3;12,6;
6;35;315;30;390;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3239;186;-1856;3239;7574;1460;0;
6;35;210;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;29;5;3;29;0;2;9,8;
6;35;255;45;90;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;894;-76;432;894;-519;6;157,1;
6;35;405;40;25;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;234;-11;12;234;-27;40;0;
6;35;295;15;320;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1145;-2066;2173;1145;1678;746;0;
6;35;305;30;70;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;488;-56;17;488;189;23;0;
6;35;380;45;25;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;236;-18;-7;236;12;0;0;
6;35;325;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;95;6;-8;95;0;-4;0;
6;35;295;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;137;11;-4;137;2;-3;0;
6;35;365;50;280;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1583;1018;-6238;1583;-4345;9073;76,1;
6;35;290;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;21;3;-1;21;-3;0;8;
6;35;285;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;25;-2;5;25;0;0;3,1;
6;35;340;20;325;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1533;3203;-1517;1533;1124;4148;0;
6;35;290;25;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;38;-4;-1;38;-9;8;12,6;
6;35;315;25;55;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-82,5;-78;311;-82,5;72;10;0;
6;35;310;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;30;5;-1;30;2;0;0;
6;35;300;40;325;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-780;-3098;-4439;-780;-3917;931;0;
6;35;220;35;155;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;431;-1116;1223;431;-49;-977;24,5;
6;35;345;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;148;-12;-1;148;-1;-3;0;
6;35;285;50;225;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1444;40;-2933;1444;-2062;1144;69,1;
6;35;245;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;118;10;-8;118;-5;4;0;
6;35;275;25;270;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;104;-1232;-2878;104;-4648;-4001;147,3;
6;35;285;35;310;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;129;766;-2529;129;-692;2115;44,2;
6;35;375;25;25;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;20;16;12;20;40;58;3,1;
6;35;325;15;85;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;456;-72;77;456;-94;-60;0;
6;35;250;35;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;43;15;-5;43;1;-11;4,7;
6;35;205;20;25;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-30;-6;16;-30;-2;3;29,5;
6;35;210;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;44;-2;-2;44;2;-8;0;
6;35;355;35;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;98;-1;2;98;6;18;0;
6;35;285;25;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-22,5;-10;13;-22,5;-8;-7;18,8;
6;35;375;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;65;8;-5;65;-1;-1;0;
6;35;410;20;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-3;1;-4;-3;3;3;3,1;
6;35;240;50;310;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-930;4583;1160;-930;4250;5281;0;
6;35;265;15;75;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;333;-149;233;333;-4;-27;0;
6;35;325;15;110;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;396;115;-5;396;1;106;0;
6;55;230;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-18;-6;-6;-18;-2;9;18,8;
6;55;230;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;18;6;-7;18;3;-4;3,1;
6;55;320;20;110;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;105;-286;-23;105;-80;574;9,4;
6;55;255;35;205;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;2481;1484;1009;2481;2361;-1707;0;
6;55;295;35;150;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;992;-235;455;992;98;-682;48,3;
6;55;270;35;295;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;461;-479;4000;461;-3723;-988;44,2;
6;55;245;45;205;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2330;1196;-822;2330;1497;-686;206,2;
6;55;310;15;115;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;76;-375;-302;76;112;71;9,4;
6;55;250;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;25;3;15;25;1;8;4,7;
6;55;220;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;70;5;1;70;5;-4;0;
6;55;270;15;175;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;657;102;-460;657;-97;-491;0;
6;55;275;50;200;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1346;5018;-185;1346;-179;882;63,8;
6;55;280;20;175;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;207;-114;92;207;67;-867;14,1;
6;55;160;40;285;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1100;-784;-4075;1100;421;137;56,3;
6;55;325;45;95;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;314;1215;-373;314;-52;210;19,6;
6;55;250;20;155;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;865;523;-591;865;-902;120;0;
6;55;260;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;65;-1;-17;65;-20;-2;8;
6;55;230;30;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;37;15;-2;37;0;6;3,1;
6;55;275;20;25;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;127;29;-29;127;-1;-17;29,5;
6;55;330;40;185;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;221;2252;-1411;221;437;933;29,5;
6;55;285;50;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;162;-4;16;162;11;11;0;
6;55;335;40;145;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-219;670;501;-219;306;963;176,7;
6;55;240;15;155;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-79;443;-722;-79;60;143;125,7;
6;55;200;35;190;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;982;-659;452;982;-784;1009;46,6;
6;55;340;30;160;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;801;-335;812;801;-898;-254;39,3;
6;55;185;45;60;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;291;-212;75;291;-153;249;14,7;
6;55;420;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;-19;-10;12;-18;-1;4,7;
6;55;300;30;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;80;-11;-21;80;8;7;0;
6;55;285;15;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;88;-1;3;88;-4;-10;0;
6;55;260;25;195;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-74;178;1253;-74;-2512;1680;225,8;
6;55;335;40;100;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;230;181;-937;230;105;236;15,7;
6;55;230;35;60;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;423;-191;-43;423;80;-125;20,1;
6;55;295;40;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;90;11;10;90;-13;-11;0;
6;55;245;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;75;10;-3;75;8;1;16,1;
6;55;330;30;165;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;395;-126;-890;395;-20;1619;19,6;
6;55;225;15;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;40;0;2;40;6;-1;0;
6;55;300;35;55;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;27;-15;310;27;-53;94;7,9;
6;55;335;15;210;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;563;174;691;563;62;-1398;0;
6;55;195;50;35;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-6;3;-25;-6;-21;-109;9,8;
6;55;420;45;50;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;72;-205;40;72;-78;29;9,8;
6;55;285;20;300;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1192;-694;4451;1192;184;212;137,4;
6;55;290;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;77;16;18;77;4;2;6,3;
6;55;295;20;315;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1459;167;3205;1459;426;3504;274,9;
6;55;290;45;45;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;86;-207;50;86;-53;-87;9,8;
6;55;295;35;260;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2280;-3289;2265;2280;-2582;-3825;225,8;
6;55;265;30;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;66;4;-15;66;4;3;0;
6;55;325;45;185;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-499,5;-1126;-4409;-499,5;2553;-1747;0;
6;55;240;50;170;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;333;3012;-160;333;2176;1013;36,2;
6;55;170;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;123;-5;0;123;-1;8;25,1;
6;55;350;20;60;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;139;184;-53;139;44;-88;7,9;
6;65;325;35;260;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1177;-1523;110;1177;-66;-4308;56,3;
6;65;295;50;305;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3078;-8172;-4063;3078;-1839;-1973;147,3;
6;65;225;30;110;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;336;-169;-1041;336;470;-121;17,2;
6;65;275;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-27;7;-2;-27;9;12;24,1;
6;65;280;35;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;133;-6;0;133;5;-17;0;
6;65;175;25;300;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;292;-4954;1754;292;720;-1109;80,4;
6;65;260;40;410;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2606;1259;6746;2606;-390;-11305;124,7;
6;65;245;50;70;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;670;-494;-132;670;73;59;31,4;
6;65;275;15;215;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;81;226;84;81;358;117;15,7;
6;65;315;30;105;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;209;-34;371;209;110;653;12,6;
6;65;290;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;23;1;-5;23;4;5;3,1;
6;65;285;15;185;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;357;1058;617;357;-46;-834;106,8;
6;65;240;20;185;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;296;883;436;296;271;-1378;15,7;
6;65;295;25;215;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1813;1260;-1071;1813;1788;29;0;
6;65;295;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;36;-4;-4;36;-3;0;0;
6;65;300;50;155;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;420;-1348;-85;420;-190;-1683;32,2;
6;65;335;50;120;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;695;191;712;695;-792;-265;34,4;
6;65;160;25;470;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;721;4219;-8754;721;9179;4164;90,8;
6;65;305;50;30;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-87;-8;-106;-87;67;-20;68,7;
6;65;335;20;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;20;-3;-8;20;-2;10;3,1;
6;65;290;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;47;-6;-3;47;0;-2;8;
6;65;240;40;200;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2378;845;1615;2378;1080;-462;245,4;
6;65;295;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-31,5;3;-1;-31,5;15;-8;31,4;
6;65;355;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-31,5;8;-4;-31,5;7;13;31,4;
6;65;370;45;105;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;885;244;386;885;-712;104;44;
6;65;270;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;87;3;8;87;-34;29;4,7;
6;65;250;35;215;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;2091;1004;-1106;2091;-974;-776;196,3;
6;65;220;40;75;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;169;370;-100;169;-42;-324;12,3;
6;65;320;35;300;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;3115;-687;4310;3115;-2484;3210;343,6;
6;65;350;40;65;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;624;-66;-163;624;70;406;31,4;
6;65;265;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;61;11;6;61;-7;-1;3,1;
6;65;255;50;15;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;49;-14;22;49;23;-20;4,7;
6;65;225;45;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-40,5;6;0;-40,5;29;4;36,2;
6;65;290;35;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;32;-4;11;32;6;-1;4,7;
6;65;380;15;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;52;-2;4;52;6;2;0;
6;65;240;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;51;11;15;51;11;1;4,7;
6;65;240;30;220;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1336;1891;1183;1336;524;-1849;62,8;
6;65;300;20;150;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;80;-239;413;80;-45;-443;12,6;
6;65;295;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;24;3;3;24;6;1;3,1;
6;65;305;15;135;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-121,5;-79;491;-121,5;507;-9;0;
6;65;290;15;445;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;716;1886;-1644;716;-2176;8971;46,6;
6;65;185;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;54;-6;-4;54;-2;-1;3,1;
6;65;245;20;190;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;885;-673;-1489;885;-95;-1857;106,8;
6;65;330;50;155;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;179;-2699;965;179;1335;493;32,2;
6;65;235;35;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;129;3;8;129;5;0;0;
6;65;225;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;85;17;15;85;3;-5;9,8;
6;65;315;50;215;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1868;1756;1273;1868;1599;-839;88;
6;65;250;15;200;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;307;-1924;289;307;1220;-309;0;
6;65;255;20;305;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1335;1802;-1105;1335;-3971;-2960;124,7;
6;65;170;30;185;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;794;-598;877;794;-819;-645;39,3;
6;35;295;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-8;-4;-6;-8;15;1;7,9;
6;35;250;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;273;-10;-16;273;-11;4;0;
6;35;220;40;205;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1268;2199;2932;1268;1425;-3203;98,2;
6;35;245;45;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;108;12;6;108;3;15;0;
6;35;200;30;100;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;279;-187;835;279;97;-441;14,7;
6;35;410;15;340;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;875;773;-1395;875;81;6075;0;
6;35;330;30;45;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;146;-51;-67;146;-62;-13;7,4;
6;35;195;50;100;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-74;1555;-63;-74;312;-552;98,2;
6;35;325;15;325;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;5;-108;-928;5;-2332;2501;232,5;
6;35;360;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;116;3;10;116;-10;-1;0;
6;35;245;50;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;72;-4;11;72;7;-22;9,8;
6;35;360;15;165;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;606;30;159;606;-253;-627;0;
6;35;210;35;145;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;403;-1257;96;403;704;2222;20,4;
6;35;345;25;40;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;246;-15;-38;246;-3;35;0;
6;35;235;25;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;26;-1;11;26;-3;4;3,1;
6;35;315;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;79;-15;11;79;3;-18;16,1;
6;35;290;50;180;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;541;572;4093;541;-3204;3984;36,2;
6;35;270;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-31,5;5;-7;-31,5;-10;-7;31,4;
6;35;195;40;195;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-162;785;-1310;-162;53;844;137,4;
6;35;300;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-31,5;-9;8;-31,5;13;11;31,4;
6;35;215;20;165;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;532;79;-506;532;394;-343;88,4;
6;35;315;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-45;11;10;-45;3;-20;0;
6;35;300;20;240;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;40;12;1167;40;262;-1208;18,8;
6;35;260;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;112;1;9;112;-10;14;0;
6;35;270;50;210;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;715;-3173;-64;715;2928;-3681;44,2;
6;35;285;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;16;-2;0;16;15;1;3,1;
6;35;275;15;65;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;101;75;-19;101;-84;-119;39,3;
6;35;320;30;205;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;244;-1584;1212;244;145;-2038;24,5;
6;35;260;25;40;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;236;67;-147;236;-16;66;0;
6;35;200;25;350;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2055;-1487;615;2055;-2274;3867;432;
6;35;350;20;360;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1653;-875;3397;1653;1492;-449;0;
6;35;285;15;155;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;445;-420;-120;445;305;-97;0;
6;35;295;50;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;120;21;11;120;2;-22;0;
6;35;355;15;105;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;219;-94;-150;219;420;-171;0;
6;35;380;25;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;85;-2;3;85;10;-4;0;
6;35;335;25;45;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;79;-56;70;79;35;-117;4,7;
